Evaluation : N=1000, type=short
ZERO	1.42441	0.186055	0.18801	0.189424	0.192287	0.185318	0.19003	0.189975	0.187168	0.194364	0.189448	0.185225	0.187328	0.189521	0.191198	0.192595

COPY_ij	2.3185	0.317673	0.230688	0.208322	0.205042	0.204357	0.204722	0.204698	0.203565	0.204863	0.204561	0.204192	0.204726	0.205216	0.204948	0.204797

COPY_ji	1.06573	0.970253	0.998686	1.00716	1.23586	1.05235	1.40422	1.54368	1.63873	1.6654	1.48155	1.59799	1.63218	1.18693	1.0815	0.951488

ADD_ij	0.47347	0.482123	0.515167	0.499918	0.601713	0.508247	0.514969	0.521646	0.50417	0.499968	0.486043	0.484518	0.478404	0.47059	0.485208	0.479031

ADD_ji	0.939322	0.960385	0.934601	1.14426	0.996871	0.956083	0.922992	0.913178	0.912608	0.917737	0.920952	0.899254	1.06556	1.0271	1.01158	0.954098

PS	0.937971	0.55195	0.51544	0.460451	0.445737	0.377274	0.394562	0.379967	0.377143	0.374621	0.378638	0.424022	0.454115	0.400678	0.448697	0.389773

MM_ijk	1.26961	1.45758	1.48647	1.32103	1.27063	1.32941	1.29032	1.41425	1.3777	1.53273	1.40325	1.31739	1.26379	1.26812	1.26288	1.26484

MM_ikj	0.228559	0.230974	0.229403	0.233767	0.254588	0.280607	0.302811	0.30493	0.230395	0.230815	0.247532	0.231717	0.237273	0.277065	0.242711	0.233077

MM_B_ijk	1.58059	1.68536	1.62745	1.59785	1.60678	1.57903	1.57566	1.58446	1.60491	1.76471	1.66075	1.81006	1.80349	1.60596	1.57027	1.56944

